ID	X	Y	Length	GC	Coverage	ORFs	SSUs	Reads	Classified	Organism	CONCOCT	MaxBin	MetaBAT	Phylum	Class	Order	Family	Genus	Virulence	Resistance	Plasmid	Virus
577	4.142885	-32.234374	23351	60.31	18.983	17	0	3124	2.945	Ruminococcaceae	C28		B18									
578	-5.880661	-32.777081	23324	50.08	38.378	28	0	6206	99.936	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	VFG013286			YP_007111529,YP_007112569,YP_007151696,YP_009168106,YP_009168107,YP_009168108
579	-5.32912	-29.50485	23317	49.4	27.9	21	0	4520	99.956	Escherichia coli	C20	A9	B12	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				
580	-26.607164	4.623297	27484	41.04	16.943	21	0	3242	26.095	Lachnospiraceae	C26		B24									
581	-5.396282	-30.041065	23303	50.39	43.935	18	0	7107	99.831	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	VFG002413,VFG002412,VFG002417,VFG002416,VFG002415,VFG002414,VFG045349		156845,11471	
582	3.878266	-32.396356	23879	61.23	31.973	17	0	5360	4.067	Ruminococcaceae	C28		B18							RF0017		
583	-0.505921	-17.574625	23261	47.02	19.456	22	0	3144	6.17	Lachnospiraceae	C28		B16							RF0142		
584	1.883666	-23.159355	23257	52.07	20.115	18	0	3253	6.456	Faecalibacterium prausnitzii	C28		B13									
585	26.379233	7.896479	23244	41.21	23.934	27	0	3875	99.819	Streptococcus parasanguinis	C15	A18	B21	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		RF0148,RF0144		
586	13.320276	41.174096	23230	29.53	17.594	24	1	2834	13.797	Peptostreptococcaceae	C18		B29									
587	-11.065363	22.762188	23228	39.02	68.084	20	0	10966	98.094	Eubacterium	C5	A6	B5	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium			129300	
588	-10.524222	23.114381	23194	37.41	61.327	22	0	9832	94.772	Eubacterium	C5	A6	B5	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium				
589	-5.158187	-32.644633	23173	49.84	45.853	24	0	7409	99.892	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia		RF0148		
590	-28.175694	6.545392	23164	44.31	20.253	16	0	3261	8.28	Clostridiales	C26	A22	B24							RF0024	145094	
591	-25.331217	-4.107845	29573	42.04	26.404	25	0	5450	86.752	Clostridiales	C26	A11	B24	Firmicutes	Clostridia	Clostridiales						
592	-6.762113	19.31867	23100	37.09	86.183	18	0	13779	99.935	Blautia wexlerae	C26	A6	B5	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	VFG002182,VFG001369			
593	-26.487646	7.544079	23067	40.73	22.21	19	0	3587	15.194	Firmicutes	C26	A20	B24								26639	YP_398605
594	7.149788	-6.515072	23031	40.12	15.563	22	0	2482	97.945	Prevotella sp. CAG:891	C5	A16	B22	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella				
595	-26.991654	6.686416	23031	42.34	31.016	20	0	4996	26.101	Lachnospiraceae	C26	A11	B24									
596	4.771165	-30.393961	23006	57.76	23.265	25	0	3758	10.937	Ruminococcaceae	C28		B18									
597	-2.58027	-29.943783	23003	43.74	34.985	16	0	5620	99.858	Escherichia coli	C20	A16	B10	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	VFG000873,VFG000878,VFG000911,VFG000876			
598	25.591253	-26.754028	22994	59.95	160.52	26	0	25716	84.484	Collinsella	C28	A4	B2	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella				YP_009223776
599	-5.680725	-32.790238	23974	50.03	41.883	26	0	7024	99.972	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia			154803	NP_958229
600	-25.524104	-5.518155	22902	45.73	23.211	19	0	3704	99.433	Clostridiales	C26	A11	B24	Firmicutes	Clostridia	Clostridiales						
601	4.894696	-30.023876	22874	58.78	24.792	21	0	4011	14.535	Ruminococcaceae	C28		B18									
602	-7.648499	-34.121213	22841	51.62	36.768	21	0	5842	99.932	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia			134871	
603	14.962594	-29.26082	22814	57.59	18.597	20	0	2962	97.4	Rothia mucilaginosa	C17	A29	B26	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	VFG041304			
604	-7.569557	-35.983714	22775	53.3	54.536	17	0	8647	99.954	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	VFG001862			
605	-25.360804	-5.433552	22772	45.6	32.136	23	1	5112	99.022	Clostridiales	C26	A11	B11	Firmicutes	Clostridia	Clostridiales					139293	YP_007674390
606	3.387436	-30.9483	22720	58.99	47.52	33	0	7491	0.174	Subdoligranulum variabile	C28		B18									
607	30.546213	-14.510751	29006	64.59	26.012	23	0	5434	72.948	Actinomyces	C10	A12	B15								135052	
608	25.585872	-27.265141	22665	61.71	161.182	16	0	25600	77.984	Collinsella	C28	A4	B2	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella				
609	-3.551959	-29.749741	22624	46.87	26.587	41	0	4176	100.0	Escherichia coli	C20		B12	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				YP_004934137,YP_004934138,YP_004934148,YP_004934156,YP_007004315,YP_007111478,YP_007111479,YP_007111561,YP_007111608,YP_007111613,YP_007111769,YP_007111809,YP_007111995,YP_007112007,YP_007112332,YP_007151777,YP_009153121,YP_009153131,YP_009168112,YP_009187329
610	16.876982	19.896367	22623	34.85	36.55	22	0	5730	1.867	Turicibacter	C5	A10	B14									
611	-25.615279	-5.440727	22582	45.73	37.934	21	0	5990	99.115	Clostridiales	C26	A11	B24	Firmicutes	Clostridia	Clostridiales						YP_002875699
612	-3.02219	18.136057	22543	41.64	185.533	24	0	29145	99.135	Blautia wexlerae	C21	A3		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia		RF0142		
613	-27.652428	6.753556	26954	42.91	19.469	21	0	3668	8.233	Clostridiales	C26		B24									
614	-4.884173	-32.486146	22466	49.49	47.739	18	0	7447	99.893	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				
615	13.798274	41.876338	24542	28.02	16.947	19	0	2872	15.634	Clostridiales	C18	A17	B29							RF0007	126811	
616	31.569484	-13.184803	22449	66.13	32.266	26	0	5143	85.378	Actinomyces	C10	A12	B15	Actinobacteria						RF0024		
617	-6.706599	-35.218983	22405	51.97	48.091	21	0	7451	99.946	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia			124220	
618	-27.597745	4.237817	22359	42.22	42.279	24	0	6584	99.377	Blautia	C26	A11	B24	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia				
619	-25.470581	7.910079	22343	40.29	14.332	20	0	2235	99.553	Dorea	C26	A20	B24	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea				
620	-27.362047	7.322568	22292	41.03	18.393	18	0	2851	7.997	Clostridiales	C26	A20	B24									
621	4.352406	-34.165164	33990	63.33	20.796	29	0	4955	1.917	Firmicutes	C28		B18									
622	-11.790872	21.533817	27220	40.26	90.406	22	0	17083	93.186	Eubacterium	C5	A5	B5	Firmicutes	Clostridia	Clostridiales				RF0045		YP_009015580
623	32.31793	-12.513703	22278	66.68	30.523	19	0	4769	54.875	Actinomyces	C10	A12	B15									
624	-7.142311	-33.937684	22268	50.75	38.906	18	0	5997	99.883	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia		RF0140		
625	-25.607118	-5.638602	24060	46.82	39.976	18	0	6716	99.777	Clostridiales	C26	A11	B11	Firmicutes	Clostridia	Clostridiales					139406	
626	32.450938	-25.826991	22250	62.55	18.197	16	0	2796	72.675	Adlercreutzia equolifaciens	C10	A23	B23							RF0065		
627	-36.158601	-5.899841	22249	43.9	13.199	24	0	2032	2.559	Dorea	C26	A22	B24									
628	-22.751149	3.547299	23401	43.26	16.297	23	0	2663	100.0	Dorea	C26		B24	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea		RF0144	126811	YP_009015580
629	-24.234297	10.167323	22116	39.77	219.236	21	0	33541	98.67	Clostridiales	C26	A3	B1	Firmicutes	Clostridia	Clostridiales						
630	4.044995	-30.972361	22035	58.03	33.412	22	0	5111	1.154	Oscillibacter sp. CAG:241	C28		B18								28076	
631	-10.947827	21.745041	25921	38.63	87.022	23	0	15700	92.618	Eubacterium	C5		B5	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium		RF0024	22676,139406	
632	3.955359	-32.154369	21933	61.34	24.223	19	0	3731	12.061	Subdoligranulum variabile	C28		B18									
633	-25.190112	14.977074	21902	40.77	148.436	23	0	22512	96.593	Clostridiales	C26	A3	B1	Firmicutes	Clostridia	Clostridiales				RF0142		
634	-6.29221	24.243234	21892	35.6	71.657	23	0	10797	30.027	Eubacterium	C5	A6	B5									
635	3.091631	-27.651257	21886	55.17	19.532	12	0	3011	0.166	Subdoligranulum variabile	C28	A13	B18									
636	-7.520167	-35.230152	21853	52.81	56.586	21	0	8625	99.907	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				
637	-27.099107	4.631697	21847	41.55	97.553	22	0	14735	99.376	Dorea	C26	A5	B3	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea				
638	31.259634	-13.739617	49126	65.45	33.38	36	0	11714	62.95	Actinomyces	C10	A12	B15									YP_009003341
639	-23.163423	29.818847	21785	37.57	16.437	20	0	2460	88.455	Firmicutes bacterium CAG:41	C29	A24	B25	Firmicutes							135574	YP_004306889
640	-7.926161	-35.620347	21722	53.32	40.895	20	0	6158	99.74	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				
641	-6.258411	-27.27198	21715	51.06	42.039	26	0	6377	99.875	Escherichia coli	C20	A9	B8	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				NP_460825,NP_599078,YP_001272522,YP_001272526,YP_001272569,YP_007112075,YP_007112076,YP_007112078,YP_007112079,YP_007112080,YP_007112081,YP_007112082,YP_007112084,YP_007112085,YP_007112086,YP_007112088,YP_007112089,YP_007112123,YP_007112125,YP_007112129,YP_794054
642	-5.308025	36.710276	21660	29.53	17.037	26	0	2574	49.922	bacterium LF-3	C3	A19	B29							RF0142		
643	-25.682639	4.248959	21622	40.31	13.347	18	0	2030	96.897	Firmicutes	C26	A20	B27	Firmicutes								
644	-6.299501	-33.289336	21621	49.94	42.279	22	0	6343	99.937	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	VFG001249			YP_007002002,YP_007002003,YP_007002005,YP_007002006,YP_512281
645	-3.626452	-30.147083	21568	46.98	29.089	13	0	4444	99.775	Escherichia coli	C20	A9	B12	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia		RF0142		
646	-23.927295	5.466535	24719	40.81	16.868	20	1	2920	98.425	Dorea formicigenerans	C26	A20	B24	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea				
647	-10.742796	22.59127	21531	38.38	77.139	19	0	11494	99.878	Eubacterium	C5	A6	B5	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	VFG000077			YP_009015561
648	-5.363106	-32.200928	21512	48.88	43.677	17	0	6544	99.969	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia		RF0024		
649	-25.525595	12.688942	21510	39.28	88.984	30	0	13281	87.817	Ruminococcus	C26	A5	B5	Firmicutes	Clostridia	Clostridiales						
650	32.480212	-12.274065	21475	66.62	26.771	18	0	4056	56.558	Actinomyces	C10	A12	B15								141658	
651	-22.675575	3.640224	21459	42.79	16.375	24	0	2461	99.756	Dorea	C26		B24	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea				
652	4.871447	-29.480121	34539	57.64	33.306	29	0	8126	12.491	Subdoligranulum variabile	C28	A13	B18									
653	-27.504329	6.790472	21378	41.21	20.158	17	0	3019	6.79	Firmicutes	C26	A20	B24							RF0007		
654	-7.123732	-35.894324	21371	52.67	47.974	15	0	7129	99.916	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				
655	-25.776415	10.848293	23670	38.75	16.059	21	0	2668	1.574	Ruminococcus lactaris	C26	A20	B24							RF0148:2		
656	1.887497	-22.912087	21342	51.78	29.553	17	0	4396	0.0		C28	A13	B13									
657	-18.908167	8.15222	22831	39.72	16.547	22	0	2623	25.429	Clostridiales	C26	A20	B27						VFG000963			YP_001427052,YP_009201941
658	-5.052817	22.133123	22226	34.28	62.587	18	0	9782	43.59	Eubacterium	C5		B5									
659	14.217633	-29.933514	21236	57.51	19.133	16	0	2868	98.57	Rothia mucilaginosa	C17	A29	B26	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia		RF0148		
660	-35.832796	-6.010685	21227	43.74	19.72	18	0	2882	3.435	Lachnospiraceae	C26	A22	B24									
661	-7.209992	-34.369745	21210	51.84	35.946	18	0	5321	99.887	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia		RF0088,RF0089	11334	
662	13.845584	42.041635	21181	28.61	20.181	21	0	2942	16.111	Clostridiales	C18	A17	B29							RF0144		
663	3.264617	-28.209598	21156	56.34	25.191	23	0	3751	13.863	Faecalibacterium prausnitzii	C28	A13	B18									NP_417179
664	-23.799703	31.138292	38406	39.09	15.027	35	0	4004	88.037	Firmicutes bacterium CAG:41	C29	A24	B25	Firmicutes						RF0142		
665	21.215037	-14.965347	26249	56.72	140.223	19	1	25673	99.817	Bifidobacterium	C28	A4	B6	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium			26668	
666	25.190586	-26.54903	21058	58.32	166.367	20	0	24421	78.06	Collinsella	C28	A4	B2	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae					
667	-25.485569	-5.37743	21044	45.02	42.794	19	1	6271	94.738	Clostridiales	C26	A11	B24	Firmicutes	Clostridia	Clostridiales					27716	
668	-27.371427	6.283341	21020	42.99	16.56	20	0	2411	2.696	Clostridiales	C26		B24									
669	-27.195565	4.619048	36302	42.44	91.173	33	0	23006	95.532	Dorea	C26	A5	B4	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea		RF0165		
670	4.067556	-32.487309	26994	61.21	21.635	26	0	4142	17.479	Ruminococcaceae	C28		B18									
671	-36.072391	-5.808523	20957	43.46	18.118	21	0	2639	1.857	Firmicutes	C26	A22	B24									
672	-21.58921	25.895126	20909	42.0	14.663	18	0	2121	100.0	Firmicutes bacterium CAG:41	C29	A24		Firmicutes								
673	-7.334891	21.794553	20891	36.08	65.805	26	0	9510	68.118	Clostridiales	C5	A6	B5								133223	
674	-25.601748	15.396903	20878	42.93	108.769	21	0	15766	99.975	Blautia wexlerae	C5	A5	B5	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia				
675	-4.64496	24.632999	20867	33.28	110.15	20	0	15875	8.025	Lachnospiraceae	C5	A6	B5						VFG000963			
676	-7.015831	-35.993645	27165	52.89	52.657	25	0	10007	99.92	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				NP_313177,NP_313178
677	4.083751	-33.762957	20713	61.44	26.419	15	0	3829	3.578	Subdoligranulum variabile	C28		B18								115548	
678	-26.625334	6.691721	20653	41.84	18.857	21	0	2711	30.432	Clostridiales	C26		B24									NP_417179
679	35.650178	-25.05868	22936	65.55	15.655	25	0	2520	97.063	Adlercreutzia equolifaciens	C10	A23	B23	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia				
680	4.142656	-30.581819	20642	58.69	24.044	20	0	3512	3.73	Ruminococcaceae	C28		B18									
681	-9.794861	22.550238	20607	37.32	69.744	19	0	10000	99.98	Eubacterium	C5	A6	B5	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium				
682	-22.369389	-0.466462	32208	41.9	18.792	38	0	4205	76.052	Clostridiales	C26	A20	B24	Firmicutes	Clostridia	Clostridiales				RF0148	110567,122044	
683	36.729196	-25.065745	20549	67.86	19.094	16	0	2719	100.0	Eggerthella	C10	A23	B23	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella				YP_009149740
684	-7.469805	-34.743208	20414	52.09	46.382	19	0	6591	99.939	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				YP_006536
685	-5.801173	-32.851918	20406	49.97	41.845	17	0	5946	99.966	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia			146294,117449,28376	NP_719090
686	-5.038865	36.406569	20363	28.95	14.829	25	0	2106	93.162	bacterium LF-3	C3	A19	B29									
687	3.70464	-30.397307	20355	58.02	19.162	16	0	2746	4.698	Ruminococcaceae	C28		B18									
688	13.785689	42.365915	20320	28.05	16.219	17	0	2283	37.319	Clostridiales	C18	A17	B29									
689	-22.038756	27.340641	20306	38.1	13.077	7	0	1825	0.0		C29	A24	B25									
690	34.752908	-25.122227	26472	64.65	15.376	26	0	2863	95.11	Adlercreutzia equolifaciens	C10	A23	B23	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia				
691	4.699671	-34.122101	20279	62.33	24.594	15	0	3506	11.323	Subdoligranulum variabile	C28		B18							RF0007		
692	-35.574468	-5.195462	24165	43.09	16.404	24	0	2753	1.562	Coprococcus	C26		B24									
693	17.476172	20.369303	20193	36.01	46.879	13	1	6546	3.116	Turicibacter	C5	A10	B14								136581	YP_214422
694	-5.46545	34.81755	20141	31.17	16.802	17	0	2342	99.915	bacterium LF-3	C3	A19	B20									
695	4.176145	-33.595022	20088	62.17	22.204	21	0	3131	1.469	Ruminococcaceae	C28		B18									YP_009015580
696	4.56216	-33.653763	29247	61.35	25.319	26	0	5230	14.837	Ruminococcaceae	C28		B18								117093	
697	-27.429467	6.719515	20049	41.72	23.228	20	0	3253	21.795	Clostridiales	C26		B24									
698	-23.872252	31.318914	20027	40.43	15.55	16	0	2166	95.66	Firmicutes bacterium CAG:41	C29	A24	B25	Firmicutes								
699	-22.364593	3.267058	20023	43.06	14.216	16	0	2006	94.217	Dorea	C26		B24	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea				
700	32.747749	-25.734577	20015	63.03	17.839	16	0	2486	54.183	Adlercreutzia equolifaciens	C10	A23	B23							RF0148		
701	7.097659	-5.979163	20008	39.17	24.48	17	0	3417	93.708	Prevotella sp. CAG:891	C5	A16	B22	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella				YP_008318610
702	-5.876845	-35.119989	19986	51.92	53.499	16	0	7437	99.946	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				NP_312144
703	-11.172454	22.63512	20138	38.54	94.916	13	0	13300	98.902	Eubacterium	C5	A5	B5	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium				
704	-31.73546	2.488636	19937	40.99	339.935	13	0	46981	99.894	Clostridiales	C26	A2	B1	Firmicutes	Clostridia	Clostridiales						
705	-35.8344	-6.658599	23528	44.76	16.913	23	0	2768	0.145	Bacteria	C26	A22	B24							RF0142		
706	-9.692683	22.841953	23065	36.3	91.55	19	0	14796	99.581	Eubacterium	C5	A6	B5	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	VFG001967,VFG000963	RF0142		YP_001427052
707	-27.685293	6.669552	19919	42.14	19.243	15	0	2677	17.071	Lachnospiraceae	C26		B24									
708	36.683216	-23.952392	19915	64.0	18.353	21	0	2556	100.0	Eggerthella lenta	C10	A23		Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella				
709	7.04656	-6.066858	19902	40.26	23.185	18	0	3234	95.176	Bacteroidales	C5	A16	B22	Bacteroidetes	Bacteroidia	Bacteroidales				RF0102		
710	-4.202322	-30.991283	19879	47.92	38.733	20	0	5344	99.925	Escherichia coli	C20	A9	B12	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	VFG034754		155504	
711	32.538648	-12.227398	28308	66.82	28.687	26	0	5746	68.587	Actinobacteria	C10	A12	B15									
712	31.737162	-12.777208	19860	65.34	26.732	20	0	3782	69.461	Actinomyces	C10	A12	B15								124999	
713	7.799584	40.101995	19851	28.14	31.117	20	0	4258	17.262	Firmicutes	C5	A17	B29									
714	-3.535777	18.098585	19844	41.17	42.908	23	0	5906	99.797	Clostridiales	C5	A11	B24	Firmicutes	Clostridia	Clostridiales					133207,133212,133227,133223,133218,133219,133220	
715	3.830214	-31.577105	19835	59.39	26.777	20	0	3697	14.904	Subdoligranulum variabile	C28		B18								117093	
716	-24.386539	14.065758	20009	38.52	159.104	24	0	22182	10.247	Lachnospiraceae bacterium 6_1_37FAA	C26	A3	B5									
717	-4.727828	36.722826	19828	28.17	16.115	27	0	2236	77.191	bacterium LF-3	C3	A19	B29									
718	-35.037683	-7.019452	19825	45.28	16.937	17	0	2337	11.083	Firmicutes	C26	A22	B24							RF0142		
719	25.614434	-27.287685	19810	62.83	187.918	20	0	25864	96.103	Collinsella	C28	A4	B2	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella				YP_007676312
720	-5.160945	-29.259091	19794	49.4	18.711	17	0	2605	100.0	Escherichia coli	C20	A21	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				NP_416064,YP_001700590,YP_009113080,YP_009113081,YP_009113087,YP_009113088,YP_009113090,YP_009113091,YP_009113092,YP_009113094,YP_009217872
721	-5.66609	22.556769	19792	34.33	27.524	23	0	3768	9.607	Clostridiales	C26		B27									
722	-4.676772	25.157255	19788	30.78	47.503	18	0	6483	99.506	Blautia wexlerae	C5	A10	B29	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia		RF0142		
723	1.86466	-22.573231	19787	50.01	20.477	19	0	2833	0.988	Clostridiales	C28	A21	B13									
724	-36.36796	-5.298932	29515	43.48	15.09	28	0	3105	2.641	Lachnospiraceae	C26	A22	B24									
725	-24.790206	2.274693	19746	42.41	88.255	18	0	12069	69.036	Clostridiales	C26	A5	B24						VFG000963			YP_001498810
726	32.316471	-12.563151	19743	67.12	29.115	19	0	4056	50.666	Actinomyces	C10	A12	B15									
